date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:21:37	73106/73106	---M-Z	200	added ('OK')	text/css	etag:%2211d92-543d5331bac20-gzip%22	https://www.mauritiusjobs.mu/css/page.css?1548684566	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/pageebde.css	(from http://www.mauritiusjobs.mu/read_news/VFhwck1RPT0%3D)
18:21:37	3537/3537	---M-Z	200	added ('OK')	text/css	etag:%22dd1-543d532f42ec2-gzip%22	https://www.mauritiusjobs.mu/css/menu.css?1548684566	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/menuebde.css	(from http://www.mauritiusjobs.mu/read_news/VFhwck1RPT0%3D)
18:21:38	73106/73106	---M-Z	200	added ('OK')	text/css	etag:%2211d92-543d5331bac20-gzip%22	https://www.mauritiusjobs.mu/css/page.css?1548684567	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/pageabd1.css	(from http://www.mauritiusjobs.mu/read_news/VFhwcmVnPT0%3D)
18:21:38	3537/3537	---M-Z	200	added ('OK')	text/css	etag:%22dd1-543d532f42ec2-gzip%22	https://www.mauritiusjobs.mu/css/menu.css?1548684567	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/menuabd1.css	(from http://www.mauritiusjobs.mu/read_news/VFhwcmVnPT0%3D)
18:21:39	73106/73106	---M-Z	200	added ('OK')	text/css	etag:%2211d92-543d5331bac20-gzip%22	https://www.mauritiusjobs.mu/css/page.css?1548684568	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/page37d4.css	(from http://www.mauritiusjobs.mu/read_news/VFhwcmVBPT0%3D)
18:21:39	3537/3537	---M-Z	200	added ('OK')	text/css	etag:%22dd1-543d532f42ec2-gzip%22	https://www.mauritiusjobs.mu/css/menu.css?1548684568	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/menu37d4.css	(from http://www.mauritiusjobs.mu/read_news/VFhwcmVBPT0%3D)
18:21:39	73106/73106	---M-Z	200	added ('OK')	text/css	etag:%2211d92-543d5331bac20-gzip%22	https://www.mauritiusjobs.mu/css/page.css?1548684569	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/pagea540.css	(from http://www.mauritiusjobs.mu/read_news/VFhwbk5RPT0%3D)
18:21:40	3537/3537	---M-Z	200	added ('OK')	text/css	etag:%22dd1-543d532f42ec2-gzip%22	https://www.mauritiusjobs.mu/css/menu.css?1548684569	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/menua540.css	(from http://www.mauritiusjobs.mu/read_news/VFhwbk5RPT0%3D)
18:21:40	73106/73106	---M-Z	200	added ('OK')	text/css	etag:%2211d92-543d5331bac20-gzip%22	https://www.mauritiusjobs.mu/css/page.css?1548684570	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/page4cb6.css	(from http://www.mauritiusjobs.mu/read_news/VFhwbk13PT0%3D)
18:21:41	3537/3537	---M-Z	200	added ('OK')	text/css	etag:%22dd1-543d532f42ec2-gzip%22	https://www.mauritiusjobs.mu/css/menu.css?1548684570	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/menu4cb6.css	(from http://www.mauritiusjobs.mu/read_news/VFhwbk13PT0%3D)
18:21:41	73106/73106	---M-Z	200	added ('OK')	text/css	etag:%2211d92-543d5331bac20-gzip%22	https://www.mauritiusjobs.mu/css/page.css?1548684571	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/pagecd57.css	(from http://www.mauritiusjobs.mu/read_news/VFhwbk1RPT0%3D)
18:21:42	3537/3537	---M-Z	200	added ('OK')	text/css	etag:%22dd1-543d532f42ec2-gzip%22	https://www.mauritiusjobs.mu/css/menu.css?1548684571	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/menucd57.css	(from http://www.mauritiusjobs.mu/read_news/VFhwbk1RPT0%3D)
18:21:42	73106/73106	---M-Z	200	added ('OK')	text/css	etag:%2211d92-543d5331bac20-gzip%22	https://www.mauritiusjobs.mu/css/page.css?1548684572	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/page93d0.css	(from http://www.mauritiusjobs.mu/read_news/VFhwbmVnPT0%3D)
18:21:43	3537/3537	---M-Z	200	added ('OK')	text/css	etag:%22dd1-543d532f42ec2-gzip%22	https://www.mauritiusjobs.mu/css/menu.css?1548684572	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/menu93d0.css	(from http://www.mauritiusjobs.mu/read_news/VFhwbmVnPT0%3D)
18:21:43	73106/73106	---M-Z	200	added ('OK')	text/css	etag:%2211d92-543d5331bac20-gzip%22	https://www.mauritiusjobs.mu/css/page.css?1548684573	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/page14d2.css	(from http://www.mauritiusjobs.mu/read_news/VFhwbmVBPT0%3D)
18:21:43	3537/3537	---M-Z	200	added ('OK')	text/css	etag:%22dd1-543d532f42ec2-gzip%22	https://www.mauritiusjobs.mu/css/menu.css?1548684573	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/menu14d2.css	(from http://www.mauritiusjobs.mu/read_news/VFhwbmVBPT0%3D)
18:21:44	73106/73106	---M-Z	200	added ('OK')	text/css	etag:%2211d92-543d5331bac20-gzip%22	https://www.mauritiusjobs.mu/css/page.css?1548684574	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/page157c.css	(from http://www.mauritiusjobs.mu/read_news/VFhwbmR3PT0%3D)
18:21:44	3537/3537	---M-Z	200	added ('OK')	text/css	etag:%22dd1-543d532f42ec2-gzip%22	https://www.mauritiusjobs.mu/css/menu.css?1548684574	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/menu157c.css	(from http://www.mauritiusjobs.mu/read_news/VFhwbmR3PT0%3D)
18:21:45	73106/73106	---M-Z	200	added ('OK')	text/css	etag:%2211d92-543d5331bac20-gzip%22	https://www.mauritiusjobs.mu/css/page.css?1548684575	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/page47fd.css	(from http://www.mauritiusjobs.mu/read_news/VFhwak5BPT0%3D)
18:21:45	3537/3537	---M-Z	200	added ('OK')	text/css	etag:%22dd1-543d532f42ec2-gzip%22	https://www.mauritiusjobs.mu/css/menu.css?1548684575	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/menu47fd.css	(from http://www.mauritiusjobs.mu/read_news/VFhwak5BPT0%3D)
18:21:46	73106/73106	---M-Z	200	added ('OK')	text/css	etag:%2211d92-543d5331bac20-gzip%22	https://www.mauritiusjobs.mu/css/page.css?1548684576	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/pagee48c.css	(from http://www.mauritiusjobs.mu/read_news/VFhwak1nPT0%3D)
18:21:46	3537/3537	---M-Z	200	added ('OK')	text/css	etag:%22dd1-543d532f42ec2-gzip%22	https://www.mauritiusjobs.mu/css/menu.css?1548684576	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/menue48c.css	(from http://www.mauritiusjobs.mu/read_news/VFhwak1nPT0%3D)
18:21:47	73106/73106	---M-Z	200	added ('OK')	text/css	etag:%2211d92-543d5331bac20-gzip%22	https://www.mauritiusjobs.mu/css/page.css?1548684577	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/page3a47.css	(from http://www.mauritiusjobs.mu/read_news/VFhwak1BPT0%3D)
18:21:47	3537/3537	---M-Z	200	added ('OK')	text/css	etag:%22dd1-543d532f42ec2-gzip%22	https://www.mauritiusjobs.mu/css/menu.css?1548684577	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/menu3a47.css	(from http://www.mauritiusjobs.mu/read_news/VFhwak1BPT0%3D)
18:21:48	73106/73106	---M-Z	200	added ('OK')	text/css	etag:%2211d92-543d5331bac20-gzip%22	https://www.mauritiusjobs.mu/css/page.css?1548684578	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/page291f.css	(from http://www.mauritiusjobs.mu/read_news/VFhwamVnPT0%3D)
18:21:49	3537/3537	---M-Z	200	added ('OK')	text/css	etag:%22dd1-543d532f42ec2-gzip%22	https://www.mauritiusjobs.mu/css/menu.css?1548684578	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/menu291f.css	(from http://www.mauritiusjobs.mu/read_news/VFhwamVnPT0%3D)
18:21:50	73106/73106	---M-Z	200	added ('OK')	text/css	etag:%2211d92-543d5331bac20-gzip%22	https://www.mauritiusjobs.mu/css/page.css?1548684579	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/pagef872.css	(from http://www.mauritiusjobs.mu/read_news/VFhwamVBPT0%3D)
18:21:50	3537/3537	---M-Z	200	added ('OK')	text/css	etag:%22dd1-543d532f42ec2-gzip%22	https://www.mauritiusjobs.mu/css/menu.css?1548684579	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/menuf872.css	(from http://www.mauritiusjobs.mu/read_news/VFhwamVBPT0%3D)
18:21:51	73106/73106	---M-Z	200	added ('OK')	text/css	etag:%2211d92-543d5331bac20-gzip%22	https://www.mauritiusjobs.mu/css/page.css?1548684580	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/paged938.css	(from http://www.mauritiusjobs.mu/read_news/VFhwWk5RPT0%3D)
18:21:51	3537/3537	---M-Z	200	added ('OK')	text/css	etag:%22dd1-543d532f42ec2-gzip%22	https://www.mauritiusjobs.mu/css/menu.css?1548684580	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/menud938.css	(from http://www.mauritiusjobs.mu/read_news/VFhwWk5RPT0%3D)
18:21:52	73106/73106	---M-Z	200	added ('OK')	text/css	etag:%2211d92-543d5331bac20-gzip%22	https://www.mauritiusjobs.mu/css/page.css?1548684581	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/page3b48.css	(from http://www.mauritiusjobs.mu/read_news/VFhwWk13PT0%3D)
18:21:52	3537/3537	---M-Z	200	added ('OK')	text/css	etag:%22dd1-543d532f42ec2-gzip%22	https://www.mauritiusjobs.mu/css/menu.css?1548684581	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/menu3b48.css	(from http://www.mauritiusjobs.mu/read_news/VFhwWk13PT0%3D)
18:21:52	73106/73106	---M-Z	200	added ('OK')	text/css	etag:%2211d92-543d5331bac20-gzip%22	https://www.mauritiusjobs.mu/css/page.css?1548684582	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/pagec02b.css	(from http://www.mauritiusjobs.mu/read_news/VFhwWk1RPT0%3D)
18:21:53	3537/3537	---M-Z	200	added ('OK')	text/css	etag:%22dd1-543d532f42ec2-gzip%22	https://www.mauritiusjobs.mu/css/menu.css?1548684582	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/menuc02b.css	(from http://www.mauritiusjobs.mu/read_news/VFhwWk1RPT0%3D)
18:21:53	73106/73106	---M-Z	200	added ('OK')	text/css	etag:%2211d92-543d5331bac20-gzip%22	https://www.mauritiusjobs.mu/css/page.css?1548684583	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/page6e82.css	(from http://www.mauritiusjobs.mu/read_news/VFhwWmVnPT0%3D)
18:21:54	3537/3537	---M-Z	200	added ('OK')	text/css	etag:%22dd1-543d532f42ec2-gzip%22	https://www.mauritiusjobs.mu/css/menu.css?1548684583	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/menu6e82.css	(from http://www.mauritiusjobs.mu/read_news/VFhwWmVnPT0%3D)
18:21:54	73106/73106	---M-Z	200	added ('OK')	text/css	etag:%2211d92-543d5331bac20-gzip%22	https://www.mauritiusjobs.mu/css/page.css?1548684584	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/page491a.css	(from http://www.mauritiusjobs.mu/read_news/VFhwWmVBPT0%3D)
18:21:55	3537/3537	---M-Z	200	added ('OK')	text/css	etag:%22dd1-543d532f42ec2-gzip%22	https://www.mauritiusjobs.mu/css/menu.css?1548684584	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/menu491a.css	(from http://www.mauritiusjobs.mu/read_news/VFhwWmVBPT0%3D)
18:21:55	73106/73106	---M-Z	200	added ('OK')	text/css	etag:%2211d92-543d5331bac20-gzip%22	https://www.mauritiusjobs.mu/css/page.css?1548684585	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/page238c.css	(from http://www.mauritiusjobs.mu/read_news/VFhwVk5RPT0%3D)
18:21:56	3537/3537	---M-Z	200	added ('OK')	text/css	etag:%22dd1-543d532f42ec2-gzip%22	https://www.mauritiusjobs.mu/css/menu.css?1548684585	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/menu238c.css	(from http://www.mauritiusjobs.mu/read_news/VFhwVk5RPT0%3D)
18:21:56	73106/73106	---M-Z	200	added ('OK')	text/css	etag:%2211d92-543d5331bac20-gzip%22	https://www.mauritiusjobs.mu/css/page.css?1548684586	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/pageadc7.css	(from http://www.mauritiusjobs.mu/read_news/VFhwVk13PT0%3D)
18:21:56	3537/3537	---M-Z	200	added ('OK')	text/css	etag:%22dd1-543d532f42ec2-gzip%22	https://www.mauritiusjobs.mu/css/menu.css?1548684586	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/menuadc7.css	(from http://www.mauritiusjobs.mu/read_news/VFhwVk13PT0%3D)
18:21:57	73106/73106	---M-Z	200	added ('OK')	text/css	etag:%2211d92-543d5331bac20-gzip%22	https://www.mauritiusjobs.mu/css/page.css?1548684587	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/pagea4c5.css	(from http://www.mauritiusjobs.mu/read_news/VFhwVk1RPT0%3D)
18:21:57	3537/3537	---M-Z	200	added ('OK')	text/css	etag:%22dd1-543d532f42ec2-gzip%22	https://www.mauritiusjobs.mu/css/menu.css?1548684587	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/menua4c5.css	(from http://www.mauritiusjobs.mu/read_news/VFhwVk1RPT0%3D)
18:21:58	73106/73106	---M-Z	200	added ('OK')	text/css	etag:%2211d92-543d5331bac20-gzip%22	https://www.mauritiusjobs.mu/css/page.css?1548684588	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/page9535.css	(from http://www.mauritiusjobs.mu/read_news/VFhwVmVnPT0%3D)
18:21:58	3537/3537	---M-Z	200	added ('OK')	text/css	etag:%22dd1-543d532f42ec2-gzip%22	https://www.mauritiusjobs.mu/css/menu.css?1548684588	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/menu9535.css	(from http://www.mauritiusjobs.mu/read_news/VFhwVmVnPT0%3D)
18:21:59	73106/73106	---M-Z	200	added ('OK')	text/css	etag:%2211d92-543d5331bac20-gzip%22	https://www.mauritiusjobs.mu/css/page.css?1548684589	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/page6618.css	(from http://www.mauritiusjobs.mu/read_news/VFhwVmVBPT0%3D)
18:21:59	3537/3537	---M-Z	200	added ('OK')	text/css	etag:%22dd1-543d532f42ec2-gzip%22	https://www.mauritiusjobs.mu/css/menu.css?1548684589	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/menu6618.css	(from http://www.mauritiusjobs.mu/read_news/VFhwVmVBPT0%3D)
18:22:00	73106/73106	---M-Z	200	added ('OK')	text/css	etag:%2211d92-543d5331bac20-gzip%22	https://www.mauritiusjobs.mu/css/page.css?1548684590	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/page6222.css	(from http://www.mauritiusjobs.mu/read_news/VFhwUk5RPT0%3D)
18:22:00	3537/3537	---M-Z	200	added ('OK')	text/css	etag:%22dd1-543d532f42ec2-gzip%22	https://www.mauritiusjobs.mu/css/menu.css?1548684590	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/menu6222.css	(from http://www.mauritiusjobs.mu/read_news/VFhwUk5RPT0%3D)
18:22:01	73106/73106	---M-Z	200	added ('OK')	text/css	etag:%2211d92-543d5331bac20-gzip%22	https://www.mauritiusjobs.mu/css/page.css?1548684591	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/pagee0f2.css	(from http://www.mauritiusjobs.mu/read_news/VFhwUk1nPT0%3D)
18:22:01	3537/3537	---M-Z	200	added ('OK')	text/css	etag:%22dd1-543d532f42ec2-gzip%22	https://www.mauritiusjobs.mu/css/menu.css?1548684591	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/menue0f2.css	(from http://www.mauritiusjobs.mu/read_news/VFhwUk1nPT0%3D)
18:22:01	73106/73106	---M-Z	200	added ('OK')	text/css	etag:%2211d92-543d5331bac20-gzip%22	https://www.mauritiusjobs.mu/css/page.css?1548684592	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/pagef8a8.css	(from http://www.mauritiusjobs.mu/read_news/VFhwUk1BPT0%3D)
18:22:02	3537/3537	---M-Z	200	added ('OK')	text/css	etag:%22dd1-543d532f42ec2-gzip%22	https://www.mauritiusjobs.mu/css/menu.css?1548684592	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/menuf8a8.css	(from http://www.mauritiusjobs.mu/read_news/VFhwUk1BPT0%3D)
18:22:02	73106/73106	---M-Z	200	added ('OK')	text/css	etag:%2211d92-543d5331bac20-gzip%22	https://www.mauritiusjobs.mu/css/page.css?1548684593	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/page771c.css	(from http://www.mauritiusjobs.mu/read_news/VFhwUmVRPT0%3D)
18:22:03	3537/3537	---M-Z	200	added ('OK')	text/css	etag:%22dd1-543d532f42ec2-gzip%22	https://www.mauritiusjobs.mu/css/menu.css?1548684593	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/menu771c.css	(from http://www.mauritiusjobs.mu/read_news/VFhwUmVRPT0%3D)
18:22:03	73106/73106	---M-Z	200	added ('OK')	text/css	etag:%2211d92-543d5331bac20-gzip%22	https://www.mauritiusjobs.mu/css/page.css?1548684594	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/page41f7.css	(from http://www.mauritiusjobs.mu/read_news/VFhwUmR3PT0%3D)
18:22:04	3537/3537	---M-Z	200	added ('OK')	text/css	etag:%22dd1-543d532f42ec2-gzip%22	https://www.mauritiusjobs.mu/css/menu.css?1548684594	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/menu41f7.css	(from http://www.mauritiusjobs.mu/read_news/VFhwUmR3PT0%3D)
18:22:04	73106/73106	---M-Z	200	added ('OK')	text/css	etag:%2211d92-543d5331bac20-gzip%22	https://www.mauritiusjobs.mu/css/page.css?1548684595	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/page5834.css	(from http://www.mauritiusjobs.mu/read_news/VFhwTk5BPT0%3D)
18:22:05	3537/3537	---M-Z	200	added ('OK')	text/css	etag:%22dd1-543d532f42ec2-gzip%22	https://www.mauritiusjobs.mu/css/menu.css?1548684595	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/menu5834.css	(from http://www.mauritiusjobs.mu/read_news/VFhwTk5BPT0%3D)
18:22:05	73106/73106	---M-Z	200	added ('OK')	text/css	etag:%2211d92-543d5331bac20-gzip%22	https://www.mauritiusjobs.mu/css/page.css?1548684596	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/pageab2b.css	(from http://www.mauritiusjobs.mu/read_news/VFhwTk1nPT0%3D)
18:22:06	3537/3537	---M-Z	200	added ('OK')	text/css	etag:%22dd1-543d532f42ec2-gzip%22	https://www.mauritiusjobs.mu/css/menu.css?1548684596	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/menuab2b.css	(from http://www.mauritiusjobs.mu/read_news/VFhwTk1nPT0%3D)
18:22:06	73106/73106	---M-Z	200	added ('OK')	text/css	etag:%2211d92-543d5331bac20-gzip%22	https://www.mauritiusjobs.mu/css/page.css?1548684597	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/page741a.css	(from http://www.mauritiusjobs.mu/read_news/VFhwTk1RPT0%3D)
18:22:06	3537/3537	---M-Z	200	added ('OK')	text/css	etag:%22dd1-543d532f42ec2-gzip%22	https://www.mauritiusjobs.mu/css/menu.css?1548684597	E:/Downloaded%20websites/MAURITIUSJOB/www.mauritiusjobs.mu/css/menu741a.css	(from http://www.mauritiusjobs.mu/read_news/VFhwTk1RPT0%3D)
